Customer Account Name,Workload Name,Opportunity Name,Expert Requests,Customer Sub Region,Customer Micro Region,Primary Workload Pillar,Workload Progress,Begin Migration Date,Production Date,Annual Gross Revenue (ARR USD)
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009W7xnOAC/view"", ""MOPT - 450k$ - 751 GE Licences"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Build with AI,4.3: Migrated/Implemented,2026-05-18,2026-08-28,"450,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00001hRoTeQAK/view"", ""Deltec Bank"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009W7tMOAS/view"", ""Agente conciliacion bancaria"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/006Kf00000OegB9IAJ/view"", ""#Gemini Enterprise Conciliacion bancaria - Agentes"")",,Corporate,MCO CORP CCA,,0-2: Tech Eval/Solution Dev,2026-10-20,2026-12-01,"30,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009W6vWOAS/view"", ""Defensoria del Consumidor - 180k$"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Build with AI,4.3: Migrated/Implemented,2026-05-05,2026-08-12,"180,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf0000082TGqOAM/view"", ""Mirex - Migracion - 400k$"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Migrate Modernize and Build,4.2: Ramping / Deliver,2026-04-23,2026-08-28,"400,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf0000082SyrOAE/view"", ""MinEc - AI + Data"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Analytics,4.3: Migrated/Implemented,2026-04-14,2026-07-31,"172,234.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf0000082SmCOAU/view"", ""MAG - Oracle - Database"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Migrate Modernize and Build,4.2: Ramping / Deliver,2026-04-23,2026-07-30,"343,157.16"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf0000082RsiOAE/view"", ""GE - 70 licences - Cajamined"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Build with AI,4.3: Migrated/Implemented,2026-03-27,2026-04-06,"42,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf0000082RsjOAE/view"", ""GE - 70 licences - Defensoria"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Build with AI,4.3: Migrated/Implemented,2026-03-27,2026-04-06,"42,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf0000082RVZOA2/view"", ""MinEc - VMWARE TO GCE - 215k$ #MIGRATIONS"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Migrate Modernize and Build,4.2: Ramping / Deliver,2026-06-30,2026-08-17,"215,957.88"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf0000082RPCOA2/view"", ""Fonavipo/Mivi - 120k$ - Migracion"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Migrate Modernize and Build,4.3: Migrated/Implemented,2026-04-07,2026-07-02,"121,574.76"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf0000082RGtOAM/view"", ""ANDA - GE 500 licences + Data"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Build with AI,4.3: Migrated/Implemented,2026-04-13,2026-06-30,"398,520.60"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf0000082RGyOAM/view"", ""MAG - Gemini Enterprise - 250 licences"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Build with AI,4.3: Migrated/Implemented,2026-03-30,2026-06-25,"186,198.96"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf0000082QKuOAM/view"", ""Defensa - Controles"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Analytics,4.2: Ramping / Deliver,2026-05-28,2026-09-30,"356,770.08"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00002JUZbqQAH/view"", ""MINEC - Ministerio de Economía"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009e47rOAA/view"", ""MINEC - Gemini Enterprise"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/006Kf00000OR1uMIAT/view"", ""MINEC - AI Solutions"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Expert_Request__c/aAuKf000000PKebKAG/view"", ""ER-458826"")",PS,MEXICO & PECS PS,Build with AI,4.3: Migrated/Implemented,2026-03-03,2026-03-26,"96,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf0000082OTzOAM/view"", ""GOES - Telemedicina - DB - SQL Server Enterprise"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")","ER-458432, ER-458433",PS,MEXICO & PECS PS,Migrate Modernize and Build,4.3: Migrated/Implemented,2026-03-09,2026-04-13,"200,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf0000082NhMOAU/view"", ""MinEc - Wordpress"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Migrate Modernize and Build,4.3: Migrated/Implemented,2026-03-03,2026-03-27,"72,909.84"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M00002JUZbqQAH/view"", ""MINEC - Ministerio de Economía"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf0000082NJZOA2/view"", ""Wordpress - MinEc - Migracion"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/006Kf00000N5hSUIAZ/view"", ""Wordpress - MinEc - Migracion"")",,PS,MEXICO & PECS PS,Migrate Modernize and Build,4.3: Migrated/Implemented,2026-02-26,2026-03-18,"72,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf0000082MKCOA2/view"", ""Aduanas - 230k - Core Aduanero"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Migrate Modernize and Build,4.3: Migrated/Implemented,2026-03-27,2026-04-23,"237,159.76"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf0000082KlLOAU/view"", ""MH - Auditoria - 1.6M"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Expert_Request__c/aAuKf000000HPHJKA4/view"", ""ER-450345"")",PS,MEXICO & PECS PS,Build with AI,4.2: Ramping / Deliver,2026-07-16,2027-02-26,"1,607,640.44"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf0000082KXJOA2/view"", ""INVEST take over AWS"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Migrate Modernize and Build,4.3: Migrated/Implemented,2026-01-12,2026-03-06,"153,974.10"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006Mem2OAC/view"", ""MOPT - Infra - 330kACV"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-11-27,2026-07-02,"330,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006MekQOAS/view"", ""Telemedicina El Salvador Production production release"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")","ER-438474, ER-434249",PS,MEXICO & PECS PS,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-08-25,2025-11-18,"1,800,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006Md3pOAC/view"", ""PGR - Agentspace - 150 seats"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Customer Engagement,4.3: Migrated/Implemented,2025-11-28,2025-12-03,"75,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006MbLDOA0/view"", ""ISBM - Infra - Migracion on Prem"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-09-05,2026-03-10,"220,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006Mb8xOAC/view"", ""ISTA - Migration"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-08-28,2025-09-25,"75,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006MaKiOAK/view"", ""Hacienda - Migracion"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-07-24,2025-08-11,"500,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006MZoIOAW/view"", ""Tech By Google"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Analytics,4.3: Migrated/Implemented,2025-09-26,2025-10-11,"400,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000009t4g8OAA/view"", ""Primera Dama - NUI Historical Mapping"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Analytics,4.3: Migrated/Implemented,2025-08-27,2025-12-15,"80,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006MWRLOA4/view"", ""LNB - INfra"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-05-29,2025-06-02,"70,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006MWK0OAO/view"", ""PGR - Infra"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-04-30,2025-07-31,"300,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006MWJlOAO/view"", ""ISTA - Infra"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-05-14,2025-06-26,"84,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006MWJgOAO/view"", ""MinEc - Infra"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-06-18,2025-07-31,"72,770.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006MWJROA4/view"", ""IBA - Infra"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-06-18,2025-07-31,"72,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006MVgFOAW/view"", ""RNPN - Migracion AWS to GCP"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-03-24,2025-06-02,"250,000.00"
"=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Account/0014M0000202fW9QAI/view"", ""Gobierno de la Republica de El Salvador"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Workload__c/aBJKf000006MVgPOAW/view"", ""INCAF - Migration AWS to GCP"")","=HYPERLINK(""https://vector.lightning.force.com/lightning/r/Opportunity/0064M00000cKF5SQAW/view"", ""Presidencia de la Republica de El Salvador - $ 300 TCV / 7 YR #LLM"")",,PS,MEXICO & PECS PS,Migrate Modernize and Build,4.3: Migrated/Implemented,2025-04-08,2025-06-26,"30,000.00"
